YEAR,CURRENT ROUND,A_TEAM,B_TEAM,A_SEED,B_SEED,A_SCORE,B_SCORE,A_WIN,SCORE_DIFF,DIFF_SEED,DIFF_KADJ O,DIFF_KADJ D,DIFF_KADJ EM,DIFF_BADJ EM,DIFF_BADJ O,DIFF_BADJ D,DIFF_BARTHAG,DIFF_KADJ T,DIFF_EFG%,DIFF_TOV%,DIFF_OREB%,DIFF_FTR,DIFF_EFG%D,DIFF_TOV%D,DIFF_DREB%,DIFF_FTRD,DIFF_2PT%,DIFF_3PT%,DIFF_2PT%D,DIFF_3PT%D,DIFF_BLK%,DIFF_AST%,DIFF_WIN%,DIFF_FT%,DIFF_Z_EFG%,DIFF_Z_TOV%,DIFF_Z_OREB%,DIFF_Z_FTR,DIFF_Z_EFG%D,DIFF_Z_TOV%D,DIFF_Z_DREB%,DIFF_Z_FTRD,DIFF_Z_2PT%,DIFF_Z_3PT%,DIFF_Z_2PT%D,DIFF_Z_3PT%D,DIFF_Z_2PTR,DIFF_Z_3PTR,DIFF_Z_BLK%,DIFF_Z_AST%,DIFF_Z_FT%,DIFF_Z_WIN%,DIFF_ELITE SOS,DIFF_WAB,DIFF_EXP,DIFF_TALENT,DIFF_AVG HGT,DIFF_EFF HGT,DIFF_NET RPI,DIFF_ELO,DIFF_Q1 PLUS Q2 W,DIFF_R SCORE,DIFF_TR RATING,DIFF_SOS RATING,DIFF_LUCK RATING,DIFF_CONSISTENCY TR RATING,DIFF_V 1-25 WINS,DIFF_SEED
2008,64,Clemson,Villanova,5,12,69.0,75.0,0,-6.0,-7,5.198999999999998,-4.184399999999997,9.384200000000002,10.400000000000002,5.8999999999999915,-4.5,0.123,0.17159999999999798,3.0,0.0,3.3000000000000043,-8.0,-3.5,0.7000000000000028,-5.299999999999997,-12.799999999999997,1.8999999999999986,3.799999999999997,0.7000000000000028,-7.199999999999999,4.0,-1.5,9.375,-10.0,1.1758243979500278,0.0,0.9564199492484934,-2.167829870332805,-1.3466510020097053,0.30013804164763425,-2.1262694710118306,-2.437873700594782,0.6584455246346772,1.757977896343601,0.2317496133471011,-3.373046342525072,0.5479048960207977,-0.5479048960207992,1.2902573877851549,-0.29539313874920897,-2.594361154867875,0.8527004570428425,3.213000000000001,4.1000000000000005,0.669,-12.587000000000003,0.018000000000000682,-0.35499999999998977,-32,-27,2,37.900000000000006,7.100000000000001,2.5999999999999996,-1.9,-0.7000000000000011,-2,-7
2008,64,Vanderbilt,Siena,4,13,62.0,83.0,0,-21.0,-9,4.4539999999999935,-2.3089000000000084,6.762510000000001,8.0,5.199999999999989,-2.799999999999997,0.15899999999999992,0.9909999999999997,4.0,4.5,-1.0,4.0,-2.6000000000000014,-3.6000000000000014,3.1999999999999957,6.5,2.6000000000000014,2.8999999999999986,-1.2000000000000028,-3.299999999999997,-0.7000000000000011,13.599999999999994,10.037880000000001,5.299999999999997,1.5677658639333703,2.2177414988782402,-0.28982422704499766,1.0839149351664026,-1.0003693157786389,-1.5435670713306844,1.2837853409882742,1.237982738583288,0.9010307179211384,1.3416147103674854,-0.39728505145217274,-1.5459795736573234,-1.5870348712326585,1.5870348712326598,-0.22579504286240243,2.6782311246594936,1.375011412079973,0.9129925187990623,9.924000000000001,7.6,0.365,53.057,1.7019999999999982,1.8190000000000026,-54,-34,11,98.10000000000001,6.899999999999999,6.699999999999999,3.2,-3.9000000000000004,0,-9
2008,64,USC,Kansas St.,6,11,67.0,80.0,0,-13.0,-5,-2.719999999999999,-3.794399999999996,1.0745000000000005,-1.8000000000000007,-4.599999999999994,-2.799999999999997,-0.010000000000000009,-4.612100000000012,3.799999999999997,1.1999999999999993,-10.900000000000002,0.8000000000000043,-3.5,-2.5,-3.6000000000000085,-10.0,1.6999999999999957,6.0,-0.8000000000000043,-6.399999999999999,2.4000000000000004,-6.699999999999996,2.2916700000000034,-1.0,1.4893775707367007,0.5913977330341972,-3.1590840747904743,0.2167829870332817,-1.3466510020097051,-1.0719215773129749,-1.4442585086118138,-1.9045888285896737,0.5891354694099733,2.775754573174109,-0.264856700968116,-2.998263415577841,0.8690905247226461,-0.8690905247226475,0.774154432671093,-1.3194226864131327,-0.25943611548678747,0.20843819268174646,5.463999999999995,2.6,-0.522,25.838,0.519999999999996,0.03700000000000614,-22,-20,6,29.5,-1.4000000000000021,1.1999999999999993,3.3,0.1999999999999993,0,-5
2008,64,Wisconsin,Cal St. Fullerton,3,14,71.0,56.0,1,15.0,-11,0.6410000000000053,-17.894899999999993,18.53611,20.3,3.0,-17.299999999999997,0.2789999999999999,-10.045100000000005,-3.8999999999999986,1.0999999999999979,3.1000000000000014,6.699999999999996,-9.799999999999997,-1.4000000000000021,1.0999999999999943,-7.100000000000001,-3.5,-2.6000000000000014,-9.900000000000006,-6.399999999999999,5.8,2.8000000000000043,13.685239999999993,0.30000000000001137,-1.5285717173350357,0.54211458861468,0.898455103839493,1.8155575164037234,-3.7706228056271733,-0.6002760832952668,0.4413012109647174,-1.3522580682986687,-1.212925966432301,-1.2028269817087813,-3.277601674480419,-2.998263415577841,0.887983796999227,-0.8879837969992258,1.8708732122884746,0.551400525665191,0.07783083464603918,1.244737109625705,18.08,11.5,-0.6999999999999997,70.97399999999999,3.3440000000000083,3.816999999999993,-69,-46,7,99.9,11.5,9.3,2.2,-1.0,5,-11
2008,64,Gonzaga,Davidson,7,10,76.0,82.0,0,-6.0,-3,0.16500000000000625,1.38839999999999,-1.2230999999999987,0.6999999999999993,1.2999999999999972,0.5999999999999943,0.0050000000000000044,-0.8950000000000102,-0.10000000000000142,2.8000000000000007,1.8999999999999986,14.800000000000004,-3.1000000000000014,-2.400000000000002,-2.0,-5.800000000000004,-1.0,1.1000000000000014,-2.799999999999997,-2.3999999999999986,3.3000000000000007,-4.800000000000004,-2.520160000000004,-1.4000000000000057,-0.039194146598334756,1.3799280437464612,0.550666031385495,4.010485260115691,-1.1927480303514537,-1.0290447142204568,-0.8023658381176724,-1.1046615205820116,-0.34655027612351463,0.5088883384152539,-0.9269984533883999,-1.1243487808416899,1.6248214157858176,-1.6248214157858192,1.0644623449227528,-0.9452580439974696,-0.363210561681504,-0.22922043560758332,3.8569999999999993,0.6000000000000001,-0.4119999999999999,55.298,1.186000000000007,1.9440000000000026,-5,14,9,83.6,0.1999999999999993,1.5999999999999996,0.09999999999999998,-0.40000000000000036,1,-3
2008,64,Georgetown,UMBC,2,15,66.0,47.0,1,19.0,-13,1.2270000000000039,-19.656900000000007,20.88333,22.2,1.7999999999999972,-20.39999999999999,0.37,-3.2164,4.0,7.499999999999998,1.0,0.20000000000000284,-8.700000000000003,2.6999999999999993,0.5,7.399999999999999,6.300000000000004,-0.7999999999999972,-8.400000000000006,-6.200000000000003,4.699999999999999,4.899999999999999,10.181449999999998,-7.299999999999997,1.5677658639333705,3.696235831463733,0.2898242270449976,0.05419574675832095,-3.3473896335669826,1.1576753034980127,0.20059145952941815,1.4093957331563582,2.1832667395781433,-0.3701006097565466,-2.780995360165204,-2.9045676838410355,-1.4358886930200248,1.4358886930200263,1.5160524306475567,0.9649509199140824,-1.893883643053548,0.9260508872916103,19.587,10.7,-0.42800000000000016,60.76500000000001,2.76400000000001,3.4150000000000063,-80,-70,9,99.8,15.600000000000001,12.5,-0.19999999999999996,0.5999999999999996,6,-13
2008,64,Memphis,UT Arlington,1,16,87.0,63.0,1,24.0,-15,13.554999999999993,-17.8211,31.37541,31.6,14.200000000000003,-17.400000000000006,0.53,-0.3183000000000078,0.5,-6.900000000000002,5.9999999999999964,-2.8999999999999986,-4.600000000000001,2.5,1.2000000000000028,-5.199999999999996,0.5999999999999943,0.29999999999999716,-4.699999999999996,-2.400000000000002,7.8999999999999995,4.0,36.34453,-7.999999999999993,0.19597073299167134,-3.4005369649466366,1.7389453622699844,-0.7858383279956416,-1.7698841740698987,1.0719215773129749,0.4814195028706046,-0.9903861908666295,0.20793016567410672,0.13878772865870415,-1.5560331181876714,-1.1243487808416917,-1.0202367029352826,1.0202367029352821,2.5482583408756803,0.7877150366645573,-2.075488923894298,3.305706383147445,11.465000000000002,15.9,-0.23399999999999999,74.42,2.333999999999989,1.3859999999999957,-144,-146,13,100.0,21.6,10.2,0.4999999999999999,-0.8000000000000007,3,-15
2008,64,Mississippi St.,Oregon,8,9,76.0,69.0,1,7.0,-1,-11.943000000000012,-11.104399999999998,-0.838000000000001,-0.8000000000000007,-11.5,-10.700000000000003,0.01200000000000001,0.9084000000000003,-4.0,3.299999999999997,2.9000000000000057,1.3999999999999986,-7.800000000000004,1.8000000000000007,-1.3999999999999915,-5.9999999999999964,-0.3999999999999986,-6.700000000000003,-10.700000000000003,-1.6000000000000014,12.600000000000001,-4.599999999999994,10.685479999999998,-4.5,-1.5677658639333705,1.6263437658440416,0.8404902584304947,0.37937022730824055,-3.001107947335916,0.7717835356653422,-0.5616560866823672,-1.1427532971538037,-0.13862011044940536,-3.0995926067110897,-3.5424583754485326,-0.7495658538944612,0.41565199008474485,-0.41565199008474496,4.064310771523237,-0.9058722921642399,-1.167462519690544,0.9718947925036961,-11.668999999999997,-0.20000000000000007,-0.6139999999999999,-3.426000000000002,1.1530000000000058,0.5939999999999941,-18,-29,-3,-0.09999999999999432,0.3999999999999986,-3.1000000000000014,-0.7000000000000001,-0.1999999999999993,-2,-1
2008,64,Michigan St.,Temple,5,12,72.0,61.0,1,11.0,-7,2.7480000000000047,-5.697500000000005,8.444899999999999,9.7,3.4000000000000057,-6.299999999999997,0.132,-0.22299999999999898,-2.0,2.099999999999998,11.299999999999997,-1.1999999999999957,-2.8999999999999986,0.0,0.8999999999999915,0.5000000000000036,-2.200000000000003,0.09999999999999432,-1.0,-4.199999999999999,0.3000000000000007,7.600000000000001,12.121220000000001,-1.0,-0.7838829319666852,1.0349460328098445,3.275013765608472,-0.3251744805499197,-1.1157965445223266,0.0,0.3610646271529492,0.09522944142948439,-0.7624106074717332,0.04626257621956584,-0.33107087621014314,-1.9676103664729583,2.8528841137634724,-2.8528841137634724,0.09676930408388684,1.4966585696626593,-0.2594361154867876,1.1024821156177966,8.734000000000002,6.8,-0.17599999999999993,65.381,-0.25900000000000034,0.20600000000000307,-31,-11,-2,78.5,7.200000000000001,3.9000000000000004,0.09999999999999998,0.7000000000000011,1,-7
2008,64,Pittsburgh,Oral Roberts,4,13,82.0,63.0,1,19.0,-9,11.584999999999994,3.2058999999999997,8.3793,10.499999999999998,13.799999999999997,3.299999999999997,0.139,0.4444999999999979,1.0,-1.0,6.200000000000003,-4.599999999999994,3.5,0.0,-3.1999999999999886,-0.8999999999999986,3.299999999999997,-2.4000000000000057,5.0,-0.8000000000000043,-0.5999999999999996,1.6000000000000014,-0.6641400000000033,-1.1000000000000085,0.3919414659833426,-0.4928314441951645,1.7969102076789858,-1.2465021754413614,1.3466510020097051,0.0,-1.2837853409882714,-0.17141299457307035,1.1436159112075972,-1.1103018292696463,1.6553543810507156,-0.37478292694723225,0.6045847128505377,-0.604584712850537,-0.19353860816777313,0.3150860146658232,-0.28537972703546843,-0.06040666469764652,16.429000000000002,6.2,-0.748,63.323,-1.242999999999995,-1.9170000000000016,-38,-34,5,98.60000000000001,5.700000000000001,6.200000000000001,0.3999999999999999,1.1999999999999993,6,-9
2008,64,Marquette,Kentucky,6,11,74.0,66.0,1,8.0,-5,6.61399999999999,-5.528100000000009,12.14245,11.900000000000002,7.299999999999997,-4.599999999999994,0.14900000000000002,4.397299999999994,-1.8999999999999986,-4.800000000000001,5.0,-3.3999999999999986,1.0,4.400000000000002,-0.09999999999999432,-1.1000000000000014,-2.3999999999999986,-0.8999999999999986,3.6000000000000014,-2.8999999999999986,-2.799999999999999,3.3999999999999986,11.875,-3.3000000000000114,-0.7446887853683504,-2.36559093213679,1.449121135224988,-0.9213276948914418,0.38475742914563005,1.8865819760708369,-0.04011829190588134,-0.20950477114486432,-0.8317206626964345,-0.41636318597611566,1.191855154356516,-1.358588110183709,-0.45343853463790124,0.45343853463790335,-0.903180171449608,0.6695577811648734,-0.8561391811064016,1.0800872455876005,4.224999999999998,4.9,0.375,-21.194999999999993,-2.409000000000006,-0.9419999999999931,-37,-31,0,66.5,8.200000000000001,2.9000000000000004,-2.1,-1.299999999999999,3,-5
2008,64,Stanford,Cornell,3,14,77.0,53.0,1,24.0,-11,2.6770000000000067,-16.214600000000004,18.891759999999998,19.099999999999998,4.0,-15.100000000000009,0.3320000000000001,-4.491499999999995,-6.300000000000004,-1.1000000000000014,10.300000000000004,6.199999999999996,-4.600000000000001,-2.5,2.1000000000000085,-1.2000000000000028,-5.099999999999994,-4.899999999999999,-4.100000000000001,-2.700000000000003,5.1,1.6000000000000014,-1.981349999999992,-6.700000000000003,-2.46923123569506,-0.5421145886146816,2.9851895385634766,1.6800681495079228,-1.7698841740698987,-1.0719215773129749,0.8424841300235595,-0.22855065943076142,-1.7674064082299226,-2.266866234758855,-1.3573905924615874,-1.2648923784469033,1.4925685098497647,-1.4925685098497636,1.645078169426072,0.3150860146658232,-1.738221973761477,-0.18021312539326173,22.51,7.9,0.30699999999999994,63.586000000000006,1.833999999999989,2.028000000000006,-51,-44,12,99.7,13.1,13.6,0.09999999999999987,0.40000000000000036,3,-11
2008,64,Miami FL,Saint Mary's,7,10,78.0,64.0,1,14.0,-3,2.162000000000006,3.4769999999999897,-1.3148,-0.1999999999999993,2.5,2.700000000000003,-0.009000000000000008,-0.698299999999989,-3.5,0.20000000000000284,-0.6000000000000014,0.3999999999999986,2.1999999999999957,-0.1999999999999993,-2.9000000000000057,4.699999999999996,-6.200000000000003,2.0,-0.10000000000000142,4.0,-0.10000000000000142,-3.6000000000000014,-12.25806,7.900000000000006,-1.3717951309416991,0.09856628883903434,-0.17389453622699896,0.10839149351663985,0.8464663441203844,-0.08575372618503765,-1.163430465270627,0.895156749437146,-2.1486117119657915,0.9252515243913697,-0.033107087621014775,1.873914634736151,1.2847425148073923,-1.284742514807391,-0.032256434694629355,-0.7089435329981019,2.049545312345623,-1.1149283588755825,11.23,0.40000000000000013,0.07200000000000006,24.011999999999997,-0.06599999999998829,-0.7150000000000034,-2,7,1,14.800000000000011,-1.6000000000000014,3.0999999999999996,1.0999999999999999,-1.1999999999999993,1,-3
2008,64,Texas,Austin Peay,2,15,74.0,54.0,1,20.0,-13,15.253,-9.770900000000012,25.0244,26.8,17.5,-9.299999999999997,0.47,-1.9030000000000058,-0.8999999999999986,-4.4,6.200000000000003,-12.0,-8.0,-6.0,-1.4000000000000057,-3.0000000000000036,-0.29999999999999716,-0.8999999999999986,-9.399999999999999,-3.8999999999999986,7.499999999999999,-11.399999999999999,11.22994,-2.5999999999999943,-0.3527473193850078,-2.168458354458724,1.796910207678986,-3.251744805499208,-3.0780594331650404,-2.57261178555114,-0.561656086682373,-0.5713766485769028,-0.10396508283705341,-0.41636318597611566,-3.112066236375345,-1.8270667688677467,0.5479048960208004,-0.5479048960208004,2.419232602097165,-2.244987854493988,-0.674533900265646,1.0214159968601277,24.820999999999998,13.7,-0.9739999999999998,72.699,0.17499999999999716,2.2049999999999983,-78,-92,15,99.9,17.1,13.900000000000002,0.20000000000000018,1.5999999999999996,5,-13
2008,64,UCLA,Mississippi Valley St.,1,16,70.0,29.0,1,41.0,-15,26.622299999999996,-18.92,45.542699999999996,44.8,26.400000000000006,-18.39999999999999,0.826,0.7855999999999952,8.0,-3.0,6.700000000000003,-3.6000000000000014,-1.7000000000000028,-0.1999999999999993,8.599999999999994,-11.8,11.399999999999999,-1.4000000000000057,-4.100000000000001,2.900000000000002,2.3,1.6000000000000014,40.909090000000006,6.3999999999999915,3.1355317278667405,-1.4784943325854936,1.9418223212014847,-0.9755234416497627,-0.6540876295475722,-0.08575372618503774,3.450173103905989,-2.247414817735815,3.950673147808066,-0.6476760670739614,-1.3573905924615874,1.3585881101837105,-0.5856914405739566,0.5856914405739584,0.741897997976464,0.31508601466582326,1.6603911391154378,3.72087463895539,19.363,20.8,-0.9990000000000001,78.26899999999999,2.3259999999999934,2.3499999999999943,-219,-219,20,100.0,32.8,21.7,0.10000000000000009,-1.299999999999999,7,-15
