YEAR,CURRENT ROUND,A_TEAM_NO,A_TEAM,A_SEED,A_SCORE,A_ROUND,B_TEAM_NO,B_TEAM,B_SEED,B_SCORE,B_ROUND,A_WIN,SCORE_DIFF,A_KADJ O,A_KADJ D,A_KADJ EM,A_BADJ EM,A_BADJ O,A_BADJ D,A_BARTHAG,A_KADJ T,A_RAW T,A_EFG%,A_TOV%,A_OREB%,A_FTR,A_EFG%D,A_TOV%D,A_DREB%,A_FTRD,A_2PT%,A_3PT%,A_2PT%D,A_3PT%D,A_2PTR,A_3PTR,A_BLK%,A_AST%,A_WIN%,A_ELITE SOS,A_WAB,A_EXP,A_TALENT,A_AVG HGT,A_EFF HGT,A_FT%,A_GAMES,A_W,A_L,B_KADJ O,B_KADJ D,B_KADJ EM,B_BADJ EM,B_BADJ O,B_BADJ D,B_BARTHAG,B_KADJ T,B_RAW T,B_EFG%,B_TOV%,B_OREB%,B_FTR,B_EFG%D,B_TOV%D,B_DREB%,B_FTRD,B_2PT%,B_3PT%,B_2PT%D,B_3PT%D,B_2PTR,B_3PTR,B_BLK%,B_AST%,B_WIN%,B_ELITE SOS,B_WAB,B_EXP,B_TALENT,B_AVG HGT,B_EFF HGT,B_FT%,B_GAMES,B_W,B_L,A_NET RPI,A_ELO,A_Q1 W,A_Q2 W,A_Q1 PLUS Q2 W,A_Q3 Q4 L,A_R SCORE,B_NET RPI,B_ELO,B_Q1 W,B_Q2 W,B_Q1 PLUS Q2 W,B_Q3 Q4 L,B_R SCORE,A_TR RATING,A_SOS RATING,A_LUCK RATING,A_CONSISTENCY TR RATING,A_V 1-25 WINS,A_V 1-25 LOSS,B_TR RATING,B_SOS RATING,B_LUCK RATING,B_CONSISTENCY TR RATING,B_V 1-25 WINS,B_V 1-25 LOSS,A_Z_EFG%,B_Z_EFG%,A_Z_TOV%,B_Z_TOV%,A_Z_OREB%,B_Z_OREB%,A_Z_FTR,B_Z_FTR,A_Z_EFG%D,B_Z_EFG%D,A_Z_TOV%D,B_Z_TOV%D,A_Z_DREB%,B_Z_DREB%,A_Z_FTRD,B_Z_FTRD,A_Z_2PT%,B_Z_2PT%,A_Z_3PT%,B_Z_3PT%,A_Z_2PT%D,B_Z_2PT%D,A_Z_3PT%D,B_Z_3PT%D,A_Z_2PTR,B_Z_2PTR,A_Z_3PTR,B_Z_3PTR,A_Z_BLK%,B_Z_BLK%,A_Z_AST%,B_Z_AST%,A_Z_FT%,B_Z_FT%,A_Z_WIN%,B_Z_WIN%,DIFF_KADJ O,DIFF_KADJ D,DIFF_KADJ EM,DIFF_BADJ EM,DIFF_BADJ O,DIFF_BADJ D,DIFF_BARTHAG,DIFF_KADJ T,DIFF_EFG%,DIFF_TOV%,DIFF_OREB%,DIFF_FTR,DIFF_EFG%D,DIFF_TOV%D,DIFF_DREB%,DIFF_FTRD,DIFF_2PT%,DIFF_3PT%,DIFF_2PT%D,DIFF_3PT%D,DIFF_BLK%,DIFF_AST%,DIFF_WIN%,DIFF_FT%,DIFF_Z_EFG%,DIFF_Z_TOV%,DIFF_Z_OREB%,DIFF_Z_FTR,DIFF_Z_EFG%D,DIFF_Z_TOV%D,DIFF_Z_DREB%,DIFF_Z_FTRD,DIFF_Z_2PT%,DIFF_Z_3PT%,DIFF_Z_2PT%D,DIFF_Z_3PT%D,DIFF_Z_2PTR,DIFF_Z_3PTR,DIFF_Z_BLK%,DIFF_Z_AST%,DIFF_Z_FT%,DIFF_Z_WIN%,DIFF_ELITE SOS,DIFF_WAB,DIFF_EXP,DIFF_TALENT,DIFF_AVG HGT,DIFF_EFF HGT,DIFF_NET RPI,DIFF_ELO,DIFF_Q1 PLUS Q2 W,DIFF_R SCORE,DIFF_TR RATING,DIFF_SOS RATING,DIFF_LUCK RATING,DIFF_CONSISTENCY TR RATING,DIFF_V 1-25 WINS,DIFF_SEED
2009,64,66,Xavier,4,77.0,16,88,Portland St.,13,59.0,64,1,18.0,111.158,92.0625,19.0951,18.9,109.5,90.6,0.898,65.3071,67.3,52.7,21.5,37.2,46.5,44.1,18.2,72.1,33.4,49.2,40.0,41.7,33.0,67.1,32.9,12.4,54.7,78.125,23.091,2.8,1.591,31.11,78.127,80.889,67.4,32,25,7,108.934,104.084,4.85027,4.1,106.9,102.8,0.611,64.4177,66.3,53.4,19.9,33.2,29.7,50.6,21.7,67.5,32.6,51.0,37.6,50.1,34.5,55.2,44.8,7.4,58.3,68.96552,13.308,-3.9,2.082,6.778,75.463,79.515,67.9,29,20,9,17,27,5,6,11,2,98.8,113,96,1,0,1,7,0.0,20.6,13.5,0.7,8.8,2,1,10.2,5.5,1.2,10.3,1,1,0.4638893507451676,0.7578582290028951,1.1679743649733068,0.2580917136083336,0.6080981837320004,-0.42056497677756477,1.6906493771444062,-1.519556012947216,-1.0944986787523352,1.6433680576174825,-1.1521787021853567,0.34651000420211214,1.2430669172591748,-0.37221777748438084,0.025786614955562174,-0.13773826037239953,-0.5980156858821888,0.15271216012871566,1.6068391791895373,0.7032093596020547,-1.289086949623761,1.7578458403960389,-0.04216621956579138,0.666662471410837,-0.07917636163001004,-2.14819378463037,0.07917636163000634,2.1481937846303674,0.5436583171236958,-1.065530690756097,-0.20001555008649788,0.48625481238037627,-0.8552378053862185,-0.7109219763361039,0.6275620455893377,-0.4128110180035056,2.2240000000000038,-12.021500000000003,14.244829999999999,14.799999999999999,2.5999999999999943,-12.200000000000003,0.28700000000000003,0.8894000000000091,-0.6999999999999957,1.6000000000000014,4.0,16.8,-6.5,-3.5,4.599999999999994,0.7999999999999972,-1.7999999999999972,2.3999999999999986,-8.399999999999999,-1.5,5.0,-3.5999999999999943,9.159480000000002,-0.5,-0.29396887825772755,0.9098826513649731,1.028663160509565,3.2102053900916223,-2.737866736369818,-1.4986887063874688,1.6152846947435557,0.1635248753279617,-0.7507278460109045,0.9036298195874827,-3.0469327900197998,-0.7088286909766284,2.06901742300036,-2.069017423000361,1.609189007879793,-0.6862703624668741,-0.14431582905011464,1.0403730635928432,9.783000000000001,6.699999999999999,-0.4909999999999999,24.332,2.6640000000000015,1.3739999999999952,-96,-69,10,98.8,10.400000000000002,8.0,-0.5,-1.5,1,-9
2009,64,77,UCLA,6,65.0,32,73,VCU,11,64.0,64,1,1.0,119.973,94.8599,25.1136,26.6,119.9,93.3,0.947,64.4791,65.7,56.0,18.8,37.0,30.3,49.8,24.3,69.0,34.9,54.1,39.8,48.0,36.2,66.9,33.1,8.9,55.9,75.75758,29.438,4.5,1.838,79.037,77.37,80.576,72.1,33,25,8,109.286,96.5255,12.7601,12.6,107.9,95.3,0.807,65.3295,66.4,52.2,19.0,32.2,36.3,45.0,21.8,65.8,37.7,50.7,36.9,42.6,33.4,68.0,32.0,12.3,53.8,72.72727,14.657,-2.3,1.319,31.467,76.143,80.007,70.5,33,24,9,33,20,5,6,11,0,97.4,50,50,0,4,4,4,0.8,24.9,15.9,-1.9,10.3,1,4,15.2,8.4,-0.7,10.0,0,1,1.8497426339601764,0.25391158056107516,-0.36745260920508366,-0.25371727778446257,0.5566650257065214,-0.677730766904956,-1.4049058204439437,-0.25840389541122216,1.306399843910426,-0.7154094383318995,1.4598216146613754,0.389329681527469,0.15450549254069232,-0.9691708168461314,0.33239575619549144,0.9047328198433603,1.4456323393697204,0.027590852460232584,1.5315366942239128,0.43965066222237104,0.9961126428910883,-0.9626298649787829,1.4700016545176837,0.14685476469464218,-0.11394976369724104,0.07730394767253927,0.1139497636972398,-0.07730394767254174,-0.5827739883921592,0.5114745369661001,0.028741237402459725,-0.37158314070321774,0.5013309876848555,0.03952033472449042,0.3586603177389615,0.01446469764524127,10.686999999999998,-1.6655999999999977,12.353500000000002,14.000000000000002,12.0,-2.0,0.1399999999999999,-0.8503999999999934,3.799999999999997,-0.1999999999999993,4.799999999999997,-5.9999999999999964,4.799999999999997,2.5,3.200000000000003,-2.8000000000000043,3.3999999999999986,2.8999999999999986,5.399999999999999,2.8000000000000043,-3.4000000000000004,2.1000000000000014,3.03031,1.5999999999999943,1.5958310533991011,-0.11373533142062109,1.2343957926114775,-1.1465019250327215,2.0218092822423257,1.0704919331339064,1.1236763093868236,-0.5723370636478688,1.4180414869094877,1.0918860320015418,1.958742507869871,1.3231468898230416,-0.1912537113697803,0.19125371136978153,-1.0942485253582594,0.40032437810567745,0.4618106529603651,0.34419562009372023,14.780999999999999,6.8,0.5190000000000001,47.57000000000001,1.2270000000000039,0.5689999999999884,-17,-30,7,96.60000000000001,9.7,7.5,-1.2,0.3000000000000007,1,-5
2009,64,72,Villanova,3,80.0,4,128,American,14,67.0,64,1,13.0,113.638,91.9303,21.7081,21.4,112.4,91.0,0.919,66.8453,69.5,51.5,19.2,35.6,42.7,47.4,22.2,69.3,37.9,49.8,36.8,45.0,33.9,68.4,31.6,9.8,57.2,78.78788,31.499,6.0,2.046,64.785,77.216,79.838,74.2,33,26,7,104.705,100.204,4.50143,3.6,103.0,99.4,0.601,59.7892,61.4,53.7,21.4,31.9,32.8,44.9,20.7,70.6,35.2,52.1,37.7,42.6,33.0,62.4,37.6,7.4,55.9,77.41935,11.588,-2.3,2.575,8.688,74.853,78.95,64.8,31,24,7,13,11,7,6,13,0,99.7,73,59,0,0,0,3,0.0,22.0,16.3,2.4,8.6,5,6,8.3,3.6,2.9,8.9,0,1,-0.0400572976966554,0.8838448911133524,-0.1399819463638414,1.1111066992629952,0.19663291952817397,-0.7548805039431745,0.9645314912903493,-0.9271966850136435,0.29549520278926333,-0.757530465045282,0.5606083908288935,-0.08168676905145039,0.25985014654570593,0.7163436472341016,0.94561403867535,0.39371758444347815,-0.3477730705452226,0.6114902882464919,0.4019994197395587,0.740860602084867,-0.09207763925884044,-0.9626298649787829,0.38313099502018494,-0.04216621956579138,0.14685075180700619,-0.8963513102099839,-0.14685075180700743,0.8963513102099815,-0.29311996697379633,-1.065530690756097,0.2765610905154988,0.028741237402459725,1.1074574696953394,-1.6056801164468169,0.7028548019897475,0.5474112889607632,8.933000000000007,-8.273699999999991,17.206670000000003,17.799999999999997,9.400000000000006,-8.400000000000006,0.31800000000000006,7.056099999999994,-2.200000000000003,-2.1999999999999993,3.700000000000003,9.900000000000006,2.5,1.5,-1.2999999999999972,2.6999999999999957,-2.3000000000000043,-0.9000000000000057,2.3999999999999986,0.8999999999999986,2.4000000000000004,1.3000000000000043,1.368530000000007,9.400000000000006,-0.9239021888100079,-1.2510886456268366,0.9515134234713485,1.8917281763039928,1.0530256678345453,0.6422951598803439,-0.45649350068839567,0.5518964542318718,-0.9592633587917145,-0.3388611823453083,0.8705522257199425,0.4252972145859763,1.0432020620169902,-1.0432020620169888,0.7724107237823008,0.24781985311303908,2.7131375861421563,0.1554435130289843,19.911,8.3,-0.5290000000000004,56.096999999999994,2.3629999999999995,0.887999999999991,-60,-48,13,99.7,13.7,12.700000000000001,-0.5,-0.3000000000000007,5,-11
2009,64,79,Texas,7,76.0,32,100,Minnesota,10,62.0,64,1,14.0,110.7,92.1925,18.5075,19.0,109.8,90.8,0.899,64.8728,67.6,48.1,18.4,39.2,38.5,45.9,20.2,67.1,36.3,48.1,32.1,43.5,34.0,75.8,24.2,14.3,49.5,66.66667,32.491,2.6,1.873,72.157,76.217,80.426,67.1,33,22,11,107.586,91.8263,15.7592,15.2,106.3,91.1,0.855,63.7652,64.0,49.7,22.5,36.3,34.5,46.7,23.4,66.3,36.2,49.8,33.0,43.3,34.9,67.4,32.6,19.5,59.6,67.74194,29.811,1.8,1.224,46.808,77.167,80.778,71.8,31,21,10,41,42,6,4,10,1,95.4,42,53,5,4,9,0,86.7,20.6,15.9,-0.4,8.9,3,4,17.1,13.7,1.8,9.6,1,4,-1.4679061349484832,-0.7959772703593869,-0.594923272046328,1.7366510220764144,1.1224297639867828,0.37664897261734676,0.1619801437674432,-0.6023544729210383,-0.33632019791146384,0.0006480157955924325,-0.29578515567823166,1.0744445187331682,-0.5126773161577356,-0.7935963935044403,0.6185642880194251,0.5981236786034311,-1.056793813999965,-0.3477730705452226,-1.3676089769525943,-1.0287477946072887,-0.6361727803338048,-0.7087187991438011,0.43038624108529416,0.8556834556712706,1.4334666282946245,-0.027016258529158624,-1.4334666282946276,0.02701625852915739,1.1551501401180173,2.828706708313002,-1.1912949625386515,0.7340746654934154,-0.9418273028162906,0.41474149025478757,-0.6739242708563323,-0.5517904877060356,3.1140000000000043,0.3661999999999921,2.7483000000000004,3.8000000000000007,3.5,-0.29999999999999716,0.04400000000000004,1.107599999999998,-1.6000000000000014,-4.100000000000001,2.9000000000000057,4.0,-0.8000000000000043,-3.1999999999999993,0.7999999999999972,0.09999999999999432,-1.6999999999999957,-0.8999999999999986,0.20000000000000284,-0.8999999999999986,-5.199999999999999,-10.100000000000001,-1.0752700000000033,-4.700000000000003,-0.6719288645890963,-2.3315742941227424,0.7457807913694361,0.7643346166884815,-0.33696821370705626,-1.3702296744113998,0.28091907734670474,0.020440609415994015,-0.7090207434547424,-0.3388611823453056,0.07254601880999634,-0.4252972145859764,1.4604828868237831,-1.460482886823785,-1.6735565681949847,-1.925369628032067,-1.3565687930710781,-0.12213378315029677,2.6799999999999997,0.8,0.649,25.348999999999997,-0.9500000000000028,-0.35200000000000387,-1,-11,1,8.700000000000003,3.5,2.200000000000001,-2.2,-0.6999999999999993,2,-3
2009,64,113,Duke,2,86.0,16,125,Binghamton,15,62.0,64,1,24.0,117.869,92.541,25.3284,26.2,116.7,90.5,0.949,65.5211,69.5,50.9,17.7,37.7,41.1,47.4,23.6,66.8,30.9,50.2,34.9,46.1,34.1,65.0,35.0,9.8,50.3,82.35294,31.839,7.8,1.702,93.797,77.839,80.728,72.3,34,28,6,101.747,102.618,-0.87142,-1.1,100.8,101.9,0.469,66.5996,67.3,49.0,19.5,31.9,41.8,46.3,21.6,65.1,41.5,48.7,33.1,45.2,32.4,66.9,33.1,11.1,49.9,73.33333,8.089,-4.5,1.92,1.026,75.646,77.966,68.6,30,22,8,1,5,7,11,18,0,99.9,88,84,0,2,2,8,0.0,27.0,17.9,0.2,10.5,3,4,5.4,2.7,4.1,10.3,0,0,-0.2920306219175669,-1.0899461486171174,-0.992996932018503,0.030621050767091318,0.736681078795696,-0.7548805039431745,0.6587976446149565,0.7925562025354399,0.29549520278926333,-0.1678360910579372,1.1600838733838819,0.3036903268767568,-0.6180219701627493,-1.2149750095244998,-0.48522862044431997,1.6814759776511805,-0.18094466032057455,-0.8065511986629958,-0.313374187433865,-0.9910965521244763,0.3069254641961339,-0.01953162044884416,0.47764148715040344,-0.3256976959564434,-0.4442970833359552,-0.11394976369724104,0.4442970833359527,0.1139497636972398,-0.29311996697379633,0.12526917507494947,-1.038790437546013,-1.1150427000423324,0.5590573193049022,-0.5088798156659468,1.1077896229721944,0.08330359449539847,16.122,-10.076999999999998,26.19982,27.3,15.900000000000006,-11.400000000000006,0.48,-1.0784999999999911,1.8999999999999986,-1.8000000000000007,5.800000000000004,-0.6999999999999957,1.1000000000000014,2.0,1.7000000000000028,-10.600000000000001,1.5,1.7999999999999972,0.8999999999999986,1.7000000000000028,-1.299999999999999,0.3999999999999986,9.01961,3.700000000000003,0.7979155266995505,-1.0236179827855945,1.4915615827388704,-0.1337585579204834,0.4633312938472005,0.8563935465071251,0.5969530393617505,-2.1667045980955004,0.6256065383424213,0.6777223646906113,0.3264570846449781,0.8033391831068468,-0.33034731963871417,0.3303473196387129,-0.4183891420487458,0.07625226249631933,1.0679371349708489,1.024486028476796,23.75,12.3,-0.21799999999999997,92.771,2.192999999999998,2.7620000000000005,-87,-79,16,99.9,21.6,15.2,-3.8999999999999995,0.1999999999999993,3,-13
2009,64,95,North Carolina,1,101.0,1,86,Radford,16,58.0,64,1,43.0,122.645,94.0872,28.5574,28.7,121.8,93.1,0.957,72.454,75.7,52.7,17.1,40.5,39.3,47.2,20.7,68.1,25.1,51.5,37.3,44.7,35.0,72.3,27.7,12.1,58.0,87.09677,28.827,7.7,2.031,92.496,77.126,80.541,76.6,31,27,4,101.326,101.791,-0.46529,-1.6,99.6,101.2,0.454,68.3948,71.5,50.7,22.6,35.4,44.0,46.8,17.0,71.4,30.2,50.2,34.8,44.7,33.4,76.0,24.0,11.4,52.3,62.06897,11.592,-6.6,2.195,0.657,76.896,81.096,67.8,29,18,11,3,3,5,9,14,0,99.9,132,108,0,0,0,7,0.0,30.8,17.8,-0.9,12.7,4,1,8.5,5.0,0.5,12.3,0,2,0.4638893507451676,-0.3760217299912021,-1.3342029262803663,1.793518687786726,1.4567452911523908,0.14519976150269498,0.31484706710513893,1.2129402417141053,0.21125314936250147,0.04276904250897185,-0.08168676905145039,-1.6660148300896314,-0.16152846947435356,0.9972627245808113,-1.6707839665720459,-0.6283128863562868,0.3612476729095228,-0.18094466032057455,0.5902556321536176,-0.35102542991667735,-0.20089666747383228,-0.20089666747383228,0.9029387017363798,0.14685476469464218,0.8249320921180475,1.468240030361858,-0.8249320921180506,-1.4682400303618603,0.4471069766509081,0.2218205155477373,0.4290656155081372,-0.6575291250644157,1.800173449135887,-0.7397851421461292,1.6466142014704979,-1.196150776561985,21.319000000000003,-7.703800000000001,29.02269,30.3,22.200000000000003,-8.100000000000009,0.5029999999999999,4.05919999999999,2.0,-5.5,5.100000000000001,-4.700000000000003,0.4000000000000057,3.6999999999999993,-3.3000000000000114,-5.099999999999998,1.2999999999999972,2.5,0.0,1.6000000000000014,0.6999999999999993,5.700000000000003,25.027800000000006,8.799999999999997,0.8399110807363697,-3.1277216140670925,1.3115455296496958,-0.8980931746089664,0.16848410685352963,1.584328061038181,-1.158791194055165,-1.042471080215759,0.5421923332300973,0.9412810620702949,0.0,0.7560839370417376,-0.6433079382438104,0.6433079382438097,0.2252864611031708,1.086594740572553,2.539958591282016,2.842764978032483,17.235,14.3,-0.1639999999999997,91.839,0.23000000000000398,-0.5550000000000068,-129,-105,14,99.9,22.3,12.8,-1.4,0.3999999999999986,4,-15
2009,64,106,LSU,8,75.0,32,123,Butler,9,71.0,64,1,4.0,110.576,95.8662,14.7097,15.4,110.6,95.2,0.849,65.4797,68.1,49.6,17.6,37.6,36.1,45.0,19.2,69.6,34.9,47.5,36.9,44.4,31.1,72.8,27.2,15.0,57.1,78.78788,21.393,2.4,2.24,44.729,77.882,80.533,71.8,33,26,7,109.777,93.6264,16.1506,15.3,108.6,93.3,0.852,61.9683,62.8,51.7,20.0,32.3,43.3,44.3,20.8,70.4,33.8,50.7,35.3,42.0,32.3,54.8,45.2,9.7,58.7,83.33333,18.098,2.4,0.713,30.264,76.231,79.758,72.1,30,25,5,37,28,1,10,11,1,73.4,24,22,2,10,12,2,91.1,18.0,12.1,2.2,12.5,1,1,18.6,11.2,2.2,9.8,1,0,-0.837972824396206,0.04393381037698276,-1.0498645977288126,0.3149593793186452,0.7109644997829565,-0.6520141878922183,-0.2966206262456454,1.0791816837936203,-0.7154094383318995,-1.0102566253255734,-0.7239819289317941,-0.038867091726093525,0.36519480055071957,0.6461138778974292,0.33239575619549144,0.10754905261954302,-1.307036429336934,0.027590852460232584,0.43965066222237104,-0.16276921750261833,-0.3097156956888267,-1.180267921408769,-0.9400158948028533,-0.3729529420215526,0.9118655972861299,-2.217740588764837,-0.911865597286133,2.2177405887648343,1.3804366012211882,-0.32530374713139265,0.25749802489141865,0.5625070748766968,0.41474149025478757,0.5013309876848555,0.7028548019897475,1.2191465283659273,0.7989999999999924,2.2398000000000025,-1.440900000000001,0.09999999999999964,2.0,1.9000000000000057,-0.0030000000000000027,3.5113999999999947,-2.1000000000000014,-2.3999999999999986,5.300000000000004,-7.199999999999996,0.7000000000000028,-1.6000000000000014,-0.8000000000000114,1.1000000000000014,-3.200000000000003,1.6000000000000014,2.3999999999999986,-1.1999999999999957,5.300000000000001,-1.6000000000000014,-4.545450000000002,-0.29999999999999716,-0.8819066347731888,-1.3648239770474577,1.3629786876751748,-1.3758023100392658,0.29484718699367385,-0.6851148372057007,-0.2809190773467097,0.22484670357594844,-1.3346272817971667,0.6024198797249893,0.8705522257199423,-0.5670629527813007,3.129606186050967,-3.1296061860509674,1.7057403483525808,-0.30500904998527817,-0.08658949743006794,-0.5162917263761798,3.2950000000000017,0.0,1.5270000000000001,14.465,1.6510000000000105,0.7750000000000057,13,6,-1,-17.69999999999999,-0.6000000000000014,0.9000000000000004,0.0,2.6999999999999993,0,-1
2009,64,109,Illinois,5,72.0,64,68,Western Kentucky,12,76.0,32,0,-4.0,106.425,87.3285,19.0963,19.0,106.3,87.3,0.906,61.8419,62.8,51.0,19.5,30.7,22.9,43.8,21.7,67.2,26.3,50.3,35.3,44.0,29.0,71.2,28.8,9.7,70.2,72.72727,30.507,3.8,1.841,52.338,77.647,81.644,71.1,33,24,9,109.869,102.838,7.03093,5.9,108.1,102.2,0.656,64.2906,66.3,51.9,20.2,37.5,34.0,49.1,20.0,68.6,32.0,49.8,37.0,47.6,34.8,62.6,37.4,8.5,53.1,74.19355,13.931,-2.1,1.82,8.322,76.444,78.964,70.4,31,23,8,22,29,9,3,12,0,99.1,43,52,1,2,3,4,0.0,20.4,15.1,0.9,10.7,3,4,11.3,7.1,2.8,12.6,1,0,-0.2500350678807478,0.12792491845061793,0.030621050767091318,0.4286947107392663,-1.0634794520960438,0.685247920770217,-2.818924861317635,-0.6978963000070985,-1.2208617588924824,1.0115526569167552,0.34651000420211214,-0.38142451032894387,-0.4775624314893944,0.01404595386733748,-1.4254966535801026,-0.26038191686837153,-0.1392375577644155,-0.3477730705452226,-0.16276921750261833,0.47730190470518336,-0.4548077333088167,0.8510206052710982,-1.9323760621701336,0.8084282096061612,0.6336783807482672,-0.8615779081427505,-0.6336783807482691,0.861577908142748,-0.32530374713139265,-0.7115091090225427,2.7547596216458814,-0.5050246000717761,0.2126993295846263,0.010657168914469144,0.01446469764524127,0.1810110753528089,-3.4440000000000026,-15.509499999999989,12.06537,13.1,-1.7999999999999972,-14.900000000000006,0.25,-2.448699999999995,-0.8999999999999986,-0.6999999999999993,-6.800000000000001,-11.100000000000001,-5.300000000000004,1.6999999999999993,-1.3999999999999915,-5.699999999999999,0.5,-1.7000000000000028,-3.6000000000000014,-5.799999999999997,1.1999999999999993,17.1,-1.4662799999999976,0.6999999999999886,-0.37795998633136574,-0.398073659972175,-1.7487273728662607,-2.1210285613105366,-2.2324144158092376,0.7279345145310561,-0.4916083853567319,-1.1651147367117312,0.20853551278080712,-0.6400711222078017,-1.305828338579915,-2.7408042717762946,1.4952562888910177,-1.4952562888910172,0.38620536189115007,3.2597842217176574,0.20204216067015718,-0.1665463777075676,16.576,5.9,0.020999999999999908,44.016000000000005,1.203000000000003,2.680000000000007,-21,-23,9,99.1,9.099999999999998,8.0,-1.9,-1.9000000000000004,2,-7
2009,64,110,Gonzaga,4,77.0,16,130,Akron,13,64.0,64,1,13.0,116.862,90.9086,25.9534,25.7,114.6,88.9,0.949,66.4288,68.6,55.1,16.5,31.4,34.6,42.8,22.1,69.5,29.3,52.9,39.9,38.6,33.7,68.3,31.7,13.4,52.6,83.33333,24.529,4.4,2.076,79.37,78.527,82.6,70.8,30,25,5,102.057,95.0743,6.9826,7.1,101.1,94.0,0.698,64.5005,65.0,48.2,20.9,34.5,36.4,45.2,26.8,63.7,45.0,47.4,32.9,45.8,29.3,60.2,39.8,6.8,53.6,64.70588,14.565,-5.4,1.461,1.37,76.326,79.718,71.5,34,22,12,26,9,6,2,8,1,98.9,99,89,1,4,5,6,0.0,26.8,15.3,-1.1,11.2,2,2,12.8,7.7,-1.3,11.2,0,1,1.4717826476288105,-1.4259105809116641,-1.6754089205422318,0.8267683707114413,-0.8834633990068702,-0.08624944961195682,-0.583246107503826,-0.23929552999400985,-1.6420720260263006,-0.6311673849051347,0.5177887135035381,2.5303135477952816,0.33007991588238333,-1.7065833948812317,-0.812278371100244,2.3968973072110153,0.9451471086957821,-1.3487435318930963,1.5691879367067252,-1.066399037090101,-2.4135502411786875,0.1981064359811395,0.2886205028899699,-1.7906103239748077,0.12946405077338824,-1.2788587329495458,-0.12946405077339132,1.2788587329495433,0.8654961186996545,-1.2586333717016724,-0.6003399281921754,-0.4097092719513767,0.12610983215455837,0.32815199282471963,1.2191465283659273,-0.896639217486732,14.804999999999993,-4.165699999999987,18.970799999999997,18.6,13.5,-5.099999999999994,0.251,1.928299999999993,6.899999999999999,-4.399999999999999,-3.1000000000000014,-1.7999999999999972,-2.4000000000000057,-4.699999999999999,5.799999999999997,-15.7,5.5,7.0,-7.199999999999996,4.400000000000002,6.6000000000000005,-1.0,18.62745000000001,-0.7000000000000028,2.897693228540475,-2.5021772912536733,-0.7972139493949134,-0.34395057750981617,-1.010904641121166,-2.0125248342917437,2.036663310763615,-3.2091756783112593,2.293890640588878,2.6355869737968263,-2.611656677159827,2.0792308268647774,1.408322783722934,-1.4083227837229346,2.124129490401327,-0.19063065624079872,-0.20204216067016126,2.1157857458526594,9.964,9.8,0.615,78.0,2.2010000000000076,2.881999999999991,-73,-80,3,98.9,14.0,7.6000000000000005,0.19999999999999996,0.0,2,-9
2009,64,126,Arizona St.,6,66.0,32,81,Temple,11,57.0,64,1,9.0,117.682,94.244,23.4381,24.3,117.2,92.9,0.935,58.5891,60.7,56.3,18.7,29.9,38.0,46.6,19.7,69.7,30.4,57.5,36.6,46.3,31.4,55.3,44.7,6.3,65.6,72.72727,32.67,4.8,1.569,46.257,76.895,79.847,74.0,33,24,9,109.311,94.9885,14.3226,13.5,107.5,94.0,0.824,62.8987,65.5,51.3,19.3,32.7,28.5,46.0,18.1,70.2,29.8,49.1,36.7,43.3,34.3,63.1,36.9,10.9,62.2,66.66667,24.383,-0.5,1.977,26.439,78.488,81.658,69.8,33,22,11,31,23,7,5,12,1,98.4,30,35,2,7,9,3,61.8,22.4,16.3,0.0,12.1,4,2,16.8,12.8,0.3,8.9,2,4,1.9757292960706305,-0.12404840577029355,-0.42432027491539526,-0.08311428065352983,-1.269212084197957,-0.5491478718412603,0.06643831668138302,-1.7488563979537606,-0.041473010917789974,-0.2941991711980814,-0.5098835423050129,-1.194998379510712,0.40030968521906074,0.5758841085607518,-0.5874316675242963,-0.7100753240202676,2.863673826279208,-0.6397227884383508,0.3266969347739367,0.364348177256749,0.37947148300612765,-0.7087187991438011,-0.798250156607529,0.5721519792806186,-2.1308070835967543,-0.7746444029746681,2.130807083596752,0.7746444029746656,-1.4195522724896517,0.060901614759757985,1.877858602938206,1.2297143717194923,1.0497311380752927,-0.16252182594567086,0.01446469764524127,-0.6739242708563323,8.370999999999995,-0.7445000000000022,9.115499999999999,10.8,9.700000000000003,-1.0999999999999943,0.1110000000000001,-4.309599999999996,5.0,-0.6000000000000014,-2.8000000000000043,9.5,0.6000000000000014,1.5999999999999979,-0.5,0.5999999999999979,8.399999999999999,-0.10000000000000142,3.0,-2.8999999999999986,-4.6000000000000005,3.3999999999999915,6.060600000000008,4.200000000000003,2.099777701840924,-0.34120599426186543,-0.7200642123566967,1.8152947146351437,0.25272616028029143,0.6851148372056991,-0.17557442334169104,0.12264365649597131,3.503396614717559,-0.03765124248281232,1.0881902821499287,-1.3704021358881475,-1.3561626806220861,1.3561626806220866,-1.4804538872494097,0.6481442312187138,1.2122529640209636,0.6883889685015736,8.287000000000003,5.3,-0.40800000000000014,19.817999999999998,-1.5930000000000035,-1.811000000000007,1,-12,3,36.60000000000001,5.599999999999998,3.5,-0.3,3.1999999999999993,2,-5
